org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,ai-developer,https://github.com/microsoft/ai-developer,5,3
microsoft,lsprotocol,https://github.com/microsoft/lsprotocol,2,59
microsoft,pdb-rs,https://github.com/microsoft/pdb-rs,2,19
microsoft,Agents,https://github.com/microsoft/Agents,61,87
microsoft,fabric-samples,https://github.com/microsoft/fabric-samples,13,91
microsoft,vscode-ai-toolkit,https://github.com/microsoft/vscode-ai-toolkit,2,53
microsoft,Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,https://github.com/microsoft/Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,36,78
microsoft,xbox-live-trace-analyzer,https://github.com/microsoft/xbox-live-trace-analyzer,1,68
microsoft,azure-quantum-python,https://github.com/microsoft/azure-quantum-python,2,81
microsoft,generative-ai-with-javascript,https://github.com/microsoft/generative-ai-with-javascript,0,76
microsoft,onnxruntime-genai,https://github.com/microsoft/onnxruntime-genai,26,91
microsoft,cheriot-safe,https://github.com/microsoft/cheriot-safe,5,16
microsoft,debugpy,https://github.com/microsoft/debugpy,2,89
microsoft,PromptWizard,https://github.com/microsoft/PromptWizard,1,1
microsoft,DevSkim,https://github.com/microsoft/DevSkim,4,78
microsoft,chartifact,https://github.com/microsoft/chartifact,100,39
microsoft,CsWin32,https://github.com/microsoft/CsWin32,0,54
microsoft,XmlNotepad,https://github.com/microsoft/XmlNotepad,0,40
microsoft,SdnDiagnostics,https://github.com/microsoft/SdnDiagnostics,8,78
microsoft,sbom-tool,https://github.com/microsoft/sbom-tool,8,74
microsoft,vscode-perf-bot,https://github.com/microsoft/vscode-perf-bot,5,37
microsoft,igvm,https://github.com/microsoft/igvm,3,69
microsoft,ebpf-for-windows,https://github.com/microsoft/ebpf-for-windows,17,81
microsoft,CameraTraps,https://github.com/microsoft/CameraTraps,2,73
microsoft,winget-cli-restsource,https://github.com/microsoft/winget-cli-restsource,5,89
microsoft,call-center-ai,https://github.com/microsoft/call-center-ai,0,8
microsoft,libsyncrpc,https://github.com/microsoft/libsyncrpc,1,8
microsoft,Microsoft.Unity.Analyzers,https://github.com/microsoft/Microsoft.Unity.Analyzers,6,83
microsoft,KBLaM,https://github.com/microsoft/KBLaM,1,21
microsoft,GSL,https://github.com/microsoft/GSL,0,85
microsoft,vscode-wiki,https://github.com/microsoft/vscode-wiki,6,76
microsoft,cppwinrt,https://github.com/microsoft/cppwinrt,0,82
microsoft,Windows-Machine-Learning,https://github.com/microsoft/Windows-Machine-Learning,0,85
microsoft,dynamics365patternspractices,https://github.com/microsoft/dynamics365patternspractices,3,18
microsoft,bpf_performance,https://github.com/microsoft/bpf_performance,8,67
microsoft,vsmarketplace,https://github.com/microsoft/vsmarketplace,30,37
microsoft,vscode-generator-code,https://github.com/microsoft/vscode-generator-code,1,93
microsoft,villa-x,https://github.com/microsoft/villa-x,1,1
microsoft,sample-app-aoai-chatGPT,https://github.com/microsoft/sample-app-aoai-chatGPT,0,5
microsoft,livedrbench,https://github.com/microsoft/livedrbench,1,0
microsoft,TypeScript-Website,https://github.com/microsoft/TypeScript-Website,0,83
microsoft,onnxruntime-extensions,https://github.com/microsoft/onnxruntime-extensions,7,90
microsoft,agent-for-rfp-response-solution-accelerator,https://github.com/microsoft/agent-for-rfp-response-solution-accelerator,0,16
microsoft,msquic,https://github.com/microsoft/msquic,32,79
microsoft,SLiCE,https://github.com/microsoft/SLiCE,31,7
microsoft,node-pty,https://github.com/microsoft/node-pty,0,91
microsoft,BotFramework-WebChat,https://github.com/microsoft/BotFramework-WebChat,24,88
microsoft,symphony,https://github.com/microsoft/symphony,1,75
microsoft,FluidFramework,https://github.com/microsoft/FluidFramework,100,92
microsoft,codespace-features,https://github.com/microsoft/codespace-features,0,60
microsoft,CMake,https://github.com/microsoft/CMake,0,82
microsoft,openvmm,https://github.com/microsoft/openvmm,63,93
microsoft,AIOpsLab,https://github.com/microsoft/AIOpsLab,14,23
microsoft,DirectXShaderCompiler,https://github.com/microsoft/DirectXShaderCompiler,22,92
